nombre_jugador
Rui Silva
Joao Virginia
Diego Callai
Francisco Silva
Matheus Reis
Jerry St.
Zeno Debast
Georgios Vagiannidis
Ivan Fresneda
Goncalo Inacio
Ousmane Diomande
Eduardo Quaresma
Ricardo Mangas
Hidemasa Morita
Geovany Quenda
Pedro Goncalves
Geny Catamo
Nuno Santos
Giorgi Kochorashvili
Maximiliano Araujo
Daniel Braganca
Morten Hjulmand
Joao Simoes
Rayan Lucas
Fotis Ioannidis
Francisco Trincao
Alisson Santos
Rodrigo Ribeiro
Luis Suarez
