nombre_jugador
Aleksandr Zarutskiy
Ildar Mendygaliev
Dias Reymov
Temirlan Anarbekov
Sherkhan Kalmurza
Luis Mata
Damir Kasabulat
Lev Kurgin
Alyaksandr Martynovich
Ofri Arad
Erkin Tapalov
Aleksandr Mrynskiy
Aleksandr Shirobokov
Luka Gadrani
Daniyar Tashpulatov
Egor Sorokin
Adilet Sadybekov
Giorgi Zaria
Olzhas Baybek
Dan Glazer
Jug Stanojev
Valeri Gromyko
Azamat Tuyakbayev
Elder Santana
Joao Paulo
Jorginho
Dastan Satpaev
Edmilson
Daulet Orynbasar
Ismail Bekbolat
Ramazan Bagdat
Ricardinho
