nombre_jugador
Nick Pope
John Ruddy
Mark Gillespie
Max Thompson
Aaron Ramsdale
Kieran Trippier
Lewis Hall
Sven Botman
Fabian Schar
Jamaal Lascelles
Malick Thiaw
Emil Krafth
Valentino Livramento
Harrison Ashby
Dan Burn
Alex Murphy
Joelinton7 M
Sandro Tonali
Yoane Wissa
Harvey Barnes
Jacob Murphy
Joe Willock
Bruno Guimaraes
Jacob Ramsey
Lewis Miley
Anthony Gordon
William Osula
Anthony Elanga
Nick Woltemade
Park Seung-Soo
