nombre_jugador
Yann Sommer
Raffaele Di
Josep Martinez
Manuel Akanji
Denzel Dumfries
Stefan de
Francesco Acerbi
Carlos Augusto
Yann Bisseck
Federico Dimarco
Matteo Darmian
Tomas Palacios
Alessandro Bastoni
Piotr Zielinski
Petar Sucic
Davide Frattesi
Andy Diouf
Hakan Calhanoglu
Henrikh Mkhitaryan
Nicolo Barella
Marcus Thuram
Lautaro Martinez
Luis Henrique
Ange-Yoan Bonny
Francesco Esposito
