Yahia Fofana
Mohamed Koné
Alban Lafont
Evan Ndicka
Odilon Kossounou
Ousmane Diomandé
Wilfried Singo
Emmanuel Agbadou
Guéla Doué
Ghislain Konan
Clément Akpa
Franck Kessié
Seko Fofana
Ibrahim Sangaré
Jean Michaël Seri
Parfait Guiagon
Christ Inao Oulaï
Amad Diallo
Simon Adingra
Nicolas Pépé
Elye Wahi
Evann Guessand
Oumar Diakité
Ange-Yoan Bonny
Yan Diomandé
Bazoumana Touré
