Diogo Costa
José Sá
Rui Silva
Ricardo Velho
Diogo Dalot
Matheus Nunes
Nélson Semedo
Joao Cancelo
Nuno Mendes
Goncalo Inácio
Renato Veiga
Rubén Dias
Tomás Araújo
Rubén Neves
Samuel Costa
Joao Neves
Vitinha
Bruno Fernandes
Bernardo Silva
Joao Félix
Trincao
Francis Conceicao
Rafael Leao
Pedro Neto
Gonzalo Guedes
Gonzalo Ramos
Cristiano Ronaldo
