Viktor Johansson
Kristoffer Nordfeldt
Jacob Widell Zetterström
Hjalmar Ekdal
Gabriel Gudmundsson
Isak Hien
Gustaf Lagerbielke
Victor Lindelöf
Eric Smith
Carl Starfelt
Elliot Stroud
Daniel Svensson
Yasin Ayari
Lucas Bergvall
Jesper Karlström
Mattias Svanberg
Besfort Zeneli
Herman Johansson
Ken Sema
Taha Ali
Alexander Bernhardsson
Anthony Elanga
Viktor Gyökeres
Alexander Isak
Gustaf Nilsson
Benjamin Nygren
