Jordan Pickford
Dean Henderson
James Trafford
Reece James
Tino Livramento
John Stones
Marc Guéhi
Ezri Konsa
Dan Burn
Jarell Quansah
Nico O'Reilly
Djed Spence
Jordan Henderson
Elliot Anderson
Declan Rice
Kobbie Mainoo
Eberechi Eze
Jude Bellingham
Morgan Rogers
Bukayo Saka
Noni Madueke
Marcus Rashford
Anthony Gordon
Harry Kane
Ollie Watkins
Ivan Toney
