Édouard Mendy
Yehvann Diouf
Mory Diaw
Krépin Diatta
Antoine Mendy
Abdoulaye Seck
Kalidou Koulibaly
Ilay Camara
Moussa Niakhaté
Mamadou Sarr
El-Hadji Malick Diouf
Moustapha Mbow
Ismail Jakobs
Idrissa Gana Gueye
Habib Diarra
Pape Matar Sarr
Pape Alassane Gueye
Lamine Camara
Pathé Ciss
Bara Ndiaye
Sadio Mané
Bamba Dieng
Iliman Ndiaye
Nicolas Jackson
Assane Diao
Ibrahim Mbaye
Chérif Ndiaye
Ismaila Sarr
