Nikola Vasilj
Martin Zlomislić
Osman Hadžikić
Sead Kolašinac
Amar Dedić
Nihad Mujakić
Nikola Katić
Tarik Muharemović
Stjepan Radeljić
Dennis Hadžikadunić
Nidal Čelik
Amir Hadžiahmetović
Ivan Šunjić
Ivan Bašić
Dženis Burnić
Ermin Mahmić
Benjamin Tahirović
Amar Memić
Armin Gigović
Kerim Alajbegović
Esmir Bajraktarević
Ermedin Demirović
Jovo Lukić
Samed Baždar
Haris Tabaković
Edin Džeko
