Zion Suzuki
Keisuke Osako
Tomoki Hayakawa
Yuto Nagamoto
Shogo Taniguchi
Ko Itakura
Takehiro Tomisayu
Ayumu Seko
Yukinari Sugawara
Hiroki Ito
Junnosuke Suzuki
Tsuyoshi Watanabe
Kaishu Sano
Wataru Endo
Ao Tanaka
Daichi Kamada
Junya Ito
Kaito Nakamura
Daizen Maeda
Koki Ogawa
Takefusha Kubo
Iori Suzuki
Kento Shiogai
Keisuke Goto
Ritsu Doan
Kaoru Ueda
