Orjan Haskjold Nyland
Sander Tangvik
Egil Selvik
Kristoffer Ajer
David Moller Wolfe
Leo Ostigard
Fredrik Bjorkan
Marcus Pedersen
Torbjorn Heggem
Sondre Langas
Henrik Falchener
Julian Ryerson
Morter Thorsby
Patrick Berg
Sander Berge
Martin Odegaard
Fredrik Aursnes
Kristian Thorstvedt
Thelonious Aasgaard
Antonio Nusa
Andreas Schjelderup
Oscar Bob
Jens Petter Hauge
Alexander Sorloth
Erling Haaland
Jorgen Strand Larsen
